model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Qwen2.5-14B,literature_ctx8192_d90_s1,literature,8192,8181,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top8_keys,tbgmp_top8,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11]",128.0,True,completed,NEBULA-3186,8,82.2858,6.6405,1.3553,33.6927
Qwen2.5-14B,literature_ctx8192_d90_s1,literature,8192,8181,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top9_keys,tbgmp_top9,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4]",128.0,True,completed,NEBULA-3186,9,81.9013,7.3013,1.2327,33.6973
Qwen2.5-14B,literature_ctx8192_d90_s1,literature,8192,8181,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top10_keys,tbgmp_top10,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45]",128.0,True,completed,NEBULA-3186,10,81.5168,7.1869,1.2523,33.7033
Qwen2.5-14B,literature_ctx8192_d90_s1,literature,8192,8181,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top11_keys,tbgmp_top11,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15]",128.0,True,completed,NEBULA-3186,11,81.1323,8.3664,1.0757,33.7097
Qwen2.5-14B,literature_ctx8192_d90_s1,literature,8192,8181,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top12_keys,tbgmp_top12,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15, 21]",128.0,True,completed,NEBULA-3186,12,80.7478,7.8716,1.1433,33.7159
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top1_keys,tbgmp_top1,2.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,83.6238,3.4412,2.6154,29.68
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top2_keys,tbgmp_top2,2.0,2.0,6.0,"[0, 46]",128.0,True,completed,NEBULA-3186,2,83.2454,3.8668,2.3275,30.5368
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top3_keys,tbgmp_top3,2.0,2.0,6.0,"[0, 46, 2]",128.0,True,completed,NEBULA-3186,3,82.867,4.0918,2.1995,30.5399
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top4_keys,tbgmp_top4,2.0,2.0,6.0,"[0, 46, 2, 47]",128.0,True,completed,NEBULA-3186,4,82.4886,4.6414,1.9391,30.5605
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top5_keys,tbgmp_top5,2.0,2.0,6.0,"[0, 46, 2, 47, 30]",128.0,True,completed,NEBULA-3186,5,82.1102,5.0046,1.7983,30.5633
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top6_keys,tbgmp_top6,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13]",128.0,False,completed,NEBULA-318,6,81.7318,5.5382,1.4445,30.5661
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top7_keys,tbgmp_top7,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43]",128.0,False,completed,NEBULA-318,7,81.3534,5.3475,1.496,30.5692
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top8_keys,tbgmp_top8,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11]",128.0,True,completed,NEBULA-3186,8,80.9751,5.3951,1.6682,30.5718
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top9_keys,tbgmp_top9,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4]",128.0,True,completed,NEBULA-3186,9,80.5967,6.5708,1.3697,30.5754
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top10_keys,tbgmp_top10,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45]",128.0,True,completed,NEBULA-3186,10,80.2183,6.1939,1.453,30.5782
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top11_keys,tbgmp_top11,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15]",128.0,True,completed,NEBULA-3186,11,79.8399,6.806,1.3224,30.5808
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top12_keys,tbgmp_top12,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15, 21]",128.0,True,completed,NEBULA-3186,12,79.4615,7.8098,1.1524,30.5836
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top1_keys,tbgmp_top1,2.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,84.5267,3.5167,2.5592,30.7943
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top2_keys,tbgmp_top2,2.0,2.0,6.0,"[0, 46]",128.0,True,completed,NEBULA-3186,2,84.1442,3.9422,2.283,32.0807
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top3_keys,tbgmp_top3,2.0,2.0,6.0,"[0, 46, 2]",128.0,True,completed,NEBULA-3186,3,83.7617,4.0892,2.2009,32.0855
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top4_keys,tbgmp_top4,2.0,2.0,6.0,"[0, 46, 2, 47]",128.0,True,completed,NEBULA-3186,4,83.3793,4.412,2.0399,32.1163
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top5_keys,tbgmp_top5,2.0,2.0,6.0,"[0, 46, 2, 47, 30]",128.0,True,completed,NEBULA-3186,5,82.9968,5.03,1.7893,32.1217
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top6_keys,tbgmp_top6,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13]",128.0,True,completed,NEBULA-3186,6,82.6143,5.237,1.7185,32.1253
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top7_keys,tbgmp_top7,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43]",128.0,True,completed,NEBULA-3186,7,82.2318,5.5559,1.6199,32.1296
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top8_keys,tbgmp_top8,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11]",128.0,True,completed,NEBULA-3186,8,81.8494,5.6113,1.6039,32.1346
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top9_keys,tbgmp_top9,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4]",128.0,True,completed,NEBULA-3186,9,81.4669,6.0434,1.4892,32.1384
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top10_keys,tbgmp_top10,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45]",128.0,True,completed,NEBULA-3186,10,81.0844,6.1103,1.4729,32.142
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top11_keys,tbgmp_top11,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15]",128.0,True,completed,NEBULA-3186,11,80.702,6.5361,1.377,32.147
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top12_keys,tbgmp_top12,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15, 21]",128.0,True,completed,NEBULA-3186,12,80.3195,6.7103,1.3412,32.1508
Qwen2.5-14B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top1_keys,tbgmp_top1,2.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,83.6231,3.3544,2.683,29.6799
Qwen2.5-14B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top2_keys,tbgmp_top2,2.0,2.0,6.0,"[0, 46]",128.0,True,completed,AURORA-7749,2,83.2447,3.5208,2.5562,30.5366
Qwen2.5-14B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top3_keys,tbgmp_top3,2.0,2.0,6.0,"[0, 46, 2]",128.0,True,completed,AURORA-7749,3,82.8663,4.2576,2.1139,30.5398
Qwen2.5-14B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top4_keys,tbgmp_top4,2.0,2.0,6.0,"[0, 46, 2, 47]",128.0,True,completed,AURORA-7749,4,82.488,3.8571,2.3334,30.5603
Qwen2.5-14B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top5_keys,tbgmp_top5,2.0,2.0,6.0,"[0, 46, 2, 47, 30]",128.0,True,completed,AURORA-7749,5,82.1096,4.1587,2.1641,30.5631
Qwen2.5-14B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top6_keys,tbgmp_top6,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13]",128.0,True,completed,AURORA-7749,6,81.7312,4.4577,2.019,30.566
Qwen2.5-14B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top7_keys,tbgmp_top7,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43]",128.0,True,completed,AURORA-7749,7,81.3528,4.7462,1.8963,30.569
Qwen2.5-14B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top8_keys,tbgmp_top8,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11]",128.0,True,completed,AURORA-7749,8,80.9744,5.0525,1.7813,30.5716
Qwen2.5-14B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top9_keys,tbgmp_top9,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4]",128.0,True,completed,AURORA-7749,9,80.596,5.3481,1.6828,30.5752
Qwen2.5-14B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top10_keys,tbgmp_top10,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45]",128.0,True,completed,AURORA-7749,10,80.2176,5.6534,1.592,30.578
Qwen2.5-14B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top11_keys,tbgmp_top11,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15]",128.0,True,completed,AURORA-7749,11,79.8393,5.9591,1.5103,30.5806
Qwen2.5-14B,code_ctx4096_d90_s0,code,4096,4085,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top12_keys,tbgmp_top12,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15, 21]",128.0,True,completed,AURORA-7749,12,79.4609,6.2514,1.4397,30.5834
Qwen2.5-14B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top1_keys,tbgmp_top1,2.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,84.5264,3.3615,2.6774,30.7943
Qwen2.5-14B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top2_keys,tbgmp_top2,2.0,2.0,6.0,"[0, 46]",128.0,True,completed,AURORA-7749,2,84.1439,3.6661,2.4549,32.0835
Qwen2.5-14B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top3_keys,tbgmp_top3,2.0,2.0,6.0,"[0, 46, 2]",128.0,True,completed,AURORA-7749,3,83.7615,3.9717,2.266,32.0877
Qwen2.5-14B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top4_keys,tbgmp_top4,2.0,2.0,6.0,"[0, 46, 2, 47]",128.0,True,completed,AURORA-7749,4,83.379,4.2757,2.1049,32.1192
Qwen2.5-14B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top5_keys,tbgmp_top5,2.0,2.0,6.0,"[0, 46, 2, 47, 30]",128.0,True,completed,AURORA-7749,5,82.9965,4.5819,1.9642,32.1236
Qwen2.5-14B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top6_keys,tbgmp_top6,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13]",128.0,True,completed,AURORA-7749,6,82.614,4.8906,1.8402,32.1274
Qwen2.5-14B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top7_keys,tbgmp_top7,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43]",128.0,True,completed,AURORA-7749,7,82.2316,5.202,1.7301,32.1319
Qwen2.5-14B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top8_keys,tbgmp_top8,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11]",128.0,True,completed,AURORA-7749,8,81.8491,5.4989,1.6367,32.1365
Qwen2.5-14B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top9_keys,tbgmp_top9,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4]",128.0,True,completed,AURORA-7749,9,81.4666,5.8058,1.5502,32.1407
Qwen2.5-14B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top10_keys,tbgmp_top10,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45]",128.0,True,completed,AURORA-7749,10,81.0841,6.1197,1.4707,32.145
Qwen2.5-14B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top11_keys,tbgmp_top11,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15]",128.0,True,completed,AURORA-7749,11,80.7017,6.419,1.4021,32.1488
Qwen2.5-14B,code_ctx6144_d10_s0,code,6144,6133,10,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top12_keys,tbgmp_top12,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15, 21]",128.0,True,completed,AURORA-7749,12,80.3192,6.7201,1.3393,32.1538
Qwen2.5-14B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top1_keys,tbgmp_top1,2.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,84.5264,3.3667,2.6732,30.7943
Qwen2.5-14B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top2_keys,tbgmp_top2,2.0,2.0,6.0,"[0, 46]",128.0,True,completed,AURORA-7749,2,84.1439,3.6754,2.4487,32.0835
Qwen2.5-14B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top3_keys,tbgmp_top3,2.0,2.0,6.0,"[0, 46, 2]",128.0,True,completed,AURORA-7749,3,83.7615,3.9794,2.2617,32.0877
Qwen2.5-14B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top4_keys,tbgmp_top4,2.0,2.0,6.0,"[0, 46, 2, 47]",128.0,True,completed,AURORA-7749,4,83.379,4.2811,2.1023,32.1192
Qwen2.5-14B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top5_keys,tbgmp_top5,2.0,2.0,6.0,"[0, 46, 2, 47, 30]",128.0,True,completed,AURORA-7749,5,82.9965,4.5964,1.9581,32.1236
Qwen2.5-14B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top6_keys,tbgmp_top6,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13]",128.0,True,completed,AURORA-7749,6,82.614,4.8973,1.8377,32.1274
Qwen2.5-14B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top7_keys,tbgmp_top7,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43]",128.0,True,completed,AURORA-7749,7,82.2316,5.2015,1.7303,32.1319
Qwen2.5-14B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top8_keys,tbgmp_top8,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11]",128.0,True,completed,AURORA-7749,8,81.8491,5.51,1.6334,32.1365
Qwen2.5-14B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top9_keys,tbgmp_top9,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4]",128.0,True,completed,AURORA-7749,9,81.4666,5.813,1.5483,32.1407
Qwen2.5-14B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top10_keys,tbgmp_top10,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45]",128.0,True,completed,AURORA-7749,10,81.0841,6.1087,1.4733,32.145
Qwen2.5-14B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top11_keys,tbgmp_top11,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15]",128.0,True,completed,AURORA-7749,11,80.7017,6.4268,1.4004,32.1488
Qwen2.5-14B,code_ctx6144_d90_s0,code,6144,6133,90,0,AURORA-7749,qwen25_14b_instruct_tbgmp_top12_keys,tbgmp_top12,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15, 21]",128.0,True,completed,AURORA-7749,12,80.3192,6.7275,1.3378,32.1538
Qwen2.5-14B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top1_keys,tbgmp_top1,2.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,84.9774,3.8683,2.3266,31.9087
Qwen2.5-14B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top2_keys,tbgmp_top2,2.0,2.0,6.0,"[0, 46]",128.0,True,completed,NEBULA-3186,2,84.5929,4.1768,2.1547,33.6233
Qwen2.5-14B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top3_keys,tbgmp_top3,2.0,2.0,6.0,"[0, 46, 2]",128.0,True,completed,NEBULA-3186,3,84.2084,4.4822,2.008,33.6289
Qwen2.5-14B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top4_keys,tbgmp_top4,2.0,2.0,6.0,"[0, 46, 2, 47]",128.0,True,completed,NEBULA-3186,4,83.8239,4.7858,1.8806,33.6699
Qwen2.5-14B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top5_keys,tbgmp_top5,2.0,2.0,6.0,"[0, 46, 2, 47, 30]",128.0,True,completed,NEBULA-3186,5,83.4394,5.1043,1.7632,33.6746
Qwen2.5-14B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top6_keys,tbgmp_top6,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13]",128.0,True,completed,NEBULA-3186,6,83.0549,5.4032,1.6657,33.6811
Qwen2.5-14B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top7_keys,tbgmp_top7,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43]",128.0,True,completed,NEBULA-3186,7,82.6704,5.7159,1.5746,33.6862
Qwen2.5-14B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top8_keys,tbgmp_top8,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11]",128.0,True,completed,NEBULA-3186,8,82.2858,6.0319,1.4921,33.6927
Qwen2.5-14B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top9_keys,tbgmp_top9,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4]",128.0,True,completed,NEBULA-3186,9,81.9013,6.3219,1.4236,33.6973
Qwen2.5-14B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top10_keys,tbgmp_top10,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45]",128.0,True,completed,NEBULA-3186,10,81.5168,6.6427,1.3549,33.7033
Qwen2.5-14B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top11_keys,tbgmp_top11,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15]",128.0,True,completed,NEBULA-3186,11,81.1323,6.9436,1.2962,33.7097
Qwen2.5-14B,code_ctx8192_d10_s1,code,8192,8181,10,1,NEBULA-3186,qwen25_14b_instruct_tbgmp_top12_keys,tbgmp_top12,2.0,2.0,6.0,"[0, 46, 2, 47, 30, 13, 43, 11, 4, 45, 15, 21]",128.0,True,completed,NEBULA-3186,12,80.7478,7.2374,1.2435,33.7159
