model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Qwen2.5-14B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.4304,21.6648,0.4154,32.3791
Qwen2.5-14B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,1.2251,7.3464,29.3548
Qwen2.5-14B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,NEBULA-3186,,84.9092,3.0472,2.9535,29.5148
Qwen2.5-14B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,78.7896,7.0742,1.2722,29.977
Qwen2.5-14B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.5504,17.6608,0.5096,32.3142
Qwen2.5-14B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.4308,21.6948,0.4148,32.3792
Qwen2.5-14B,literature_ctx6144_d50_s0,literature,6144,6133,50,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,1.2232,7.3577,29.3547
Qwen2.5-14B,literature_ctx6144_d50_s0,literature,6144,6133,50,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,AURORA-7749,,84.9089,3.0519,2.949,29.5141
Qwen2.5-14B,literature_ctx6144_d50_s0,literature,6144,6133,50,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,AURORA-7749,,78.7893,7.0756,1.272,29.9755
Qwen2.5-14B,literature_ctx6144_d50_s0,literature,6144,6133,50,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.5502,17.675,0.5092,32.3113
Qwen2.5-14B,literature_ctx6144_d50_s0,literature,6144,6133,50,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.4306,21.7107,0.4145,32.3775
Qwen2.5-14B,literature_ctx6144_d50_s1,literature,6144,6134,50,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,1.2354,7.2851,29.3548
Qwen2.5-14B,literature_ctx6144_d50_s1,literature,6144,6134,50,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,NEBULA-3186,,84.9092,3.0499,2.9509,29.5148
Qwen2.5-14B,literature_ctx6144_d50_s1,literature,6144,6134,50,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,78.7896,7.0777,1.2716,29.977
Qwen2.5-14B,literature_ctx6144_d50_s1,literature,6144,6134,50,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.5504,17.6675,0.5094,32.3142
Qwen2.5-14B,literature_ctx6144_d50_s1,literature,6144,6134,50,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.4308,21.6763,0.4152,32.3792
Qwen2.5-14B,literature_ctx6144_d90_s0,literature,6144,6133,90,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,1.2278,7.3303,29.3547
Qwen2.5-14B,literature_ctx6144_d90_s0,literature,6144,6133,90,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,AURORA-774,,84.9089,2.8398,2.8171,29.5141
Qwen2.5-14B,literature_ctx6144_d90_s0,literature,6144,6133,90,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,AURORA-7749,,78.7893,7.0711,1.2728,29.9755
Qwen2.5-14B,literature_ctx6144_d90_s0,literature,6144,6133,90,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.5502,17.6608,0.5096,32.3113
Qwen2.5-14B,literature_ctx6144_d90_s0,literature,6144,6133,90,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.4306,21.7098,0.4146,32.3775
Qwen2.5-14B,literature_ctx6144_d90_s1,literature,6144,6134,90,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,1.2279,7.3295,29.3548
Qwen2.5-14B,literature_ctx6144_d90_s1,literature,6144,6134,90,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,NEBULU-186,,84.9092,3.0524,2.9485,29.5148
Qwen2.5-14B,literature_ctx6144_d90_s1,literature,6144,6134,90,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,78.7896,7.0721,1.2726,29.977
Qwen2.5-14B,literature_ctx6144_d90_s1,literature,6144,6134,90,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.5504,17.6842,0.5089,32.3142
Qwen2.5-14B,literature_ctx6144_d90_s1,literature,6144,6134,90,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.4308,21.7,0.4147,32.3792
Qwen2.5-14B,literature_ctx8192_d10_s0,literature,8192,8182,10,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,1.6159,5.5697,29.9672
Qwen2.5-14B,literature_ctx8192_d10_s0,literature,8192,8182,10,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,AURORA-7749,,85.3621,3.5531,2.533,30.1727
Qwen2.5-14B,literature_ctx8192_d10_s0,literature,8192,8182,10,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,AURORA-7749,,79.2099,7.5831,1.1868,30.7968
Qwen2.5-14B,literature_ctx8192_d10_s0,literature,8192,8182,10,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.9054,18.2792,0.4924,33.9276
Qwen2.5-14B,literature_ctx8192_d10_s0,literature,8192,8182,10,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.7532,22.3418,0.4028,34.0154
Qwen2.5-14B,literature_ctx8192_d10_s1,literature,8192,8180,10,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,1.6192,5.5582,29.9669
Qwen2.5-14B,literature_ctx8192_d10_s1,literature,8192,8180,10,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,NEBULA-3186,,85.3618,3.5518,2.5339,30.1727
Qwen2.5-14B,literature_ctx8192_d10_s1,literature,8192,8180,10,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,79.2096,7.6,1.1842,30.7966
Qwen2.5-14B,literature_ctx8192_d10_s1,literature,8192,8180,10,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.9052,18.2435,0.4933,33.9245
Qwen2.5-14B,literature_ctx8192_d10_s1,literature,8192,8180,10,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.753,22.3429,0.4028,34.0149
Qwen2.5-14B,literature_ctx8192_d50_s0,literature,8192,8182,50,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,1.6195,5.5574,29.9672
Qwen2.5-14B,literature_ctx8192_d50_s0,literature,8192,8182,50,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,AURORA-7749,,85.3621,3.5554,2.5314,30.1727
Qwen2.5-14B,literature_ctx8192_d50_s0,literature,8192,8182,50,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,AURORA-7749,,79.2099,7.6001,1.1842,30.7968
Qwen2.5-14B,literature_ctx8192_d50_s0,literature,8192,8182,50,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.9054,18.2725,0.4925,33.9276
Qwen2.5-14B,literature_ctx8192_d50_s0,literature,8192,8182,50,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.7532,22.3461,0.4028,34.0154
Qwen2.5-14B,literature_ctx8192_d50_s1,literature,8192,8181,50,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,1.62,5.5555,29.967
Qwen2.5-14B,literature_ctx8192_d50_s1,literature,8192,8181,50,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,NEBULA-3186,,85.3619,3.5498,2.5354,30.1727
Qwen2.5-14B,literature_ctx8192_d50_s1,literature,8192,8181,50,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,79.2097,7.59,1.1858,30.7967
Qwen2.5-14B,literature_ctx8192_d50_s1,literature,8192,8181,50,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.9053,18.2934,0.492,33.9276
Qwen2.5-14B,literature_ctx8192_d50_s1,literature,8192,8181,50,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.7531,22.3247,0.4031,34.0152
Qwen2.5-14B,literature_ctx8192_d90_s0,literature,8192,8181,90,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,1.6224,5.5472,29.967
Qwen2.5-14B,literature_ctx8192_d90_s0,literature,8192,8181,90,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,AURORA-7749,,85.3619,3.5544,2.532,30.1727
Qwen2.5-14B,literature_ctx8192_d90_s0,literature,8192,8181,90,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,AURORA-7749,,79.2097,7.5992,1.1843,30.7967
Qwen2.5-14B,literature_ctx8192_d90_s0,literature,8192,8181,90,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.9053,18.2589,0.4929,33.9276
Qwen2.5-14B,literature_ctx8192_d90_s0,literature,8192,8181,90,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.7531,22.3847,0.4021,34.0152
Qwen2.5-14B,literature_ctx8192_d90_s1,literature,8192,8181,90,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,1.6216,5.55,29.967
Qwen2.5-14B,literature_ctx8192_d90_s1,literature,8192,8181,90,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,NEBULA-318,,85.3619,3.3304,2.4021,30.1727
Qwen2.5-14B,literature_ctx8192_d90_s1,literature,8192,8181,90,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,79.2097,7.5887,1.186,30.7967
Qwen2.5-14B,literature_ctx8192_d90_s1,literature,8192,8181,90,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.9053,18.2934,0.492,33.9276
Qwen2.5-14B,literature_ctx8192_d90_s1,literature,8192,8181,90,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.7531,22.3381,0.4029,34.0152
Qwen2.5-14B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.889,10.1236,28.7423
Qwen2.5-14B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,AURORA-7749,,84.0015,2.6097,3.4487,28.8446
Qwen2.5-14B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,AURORA-7749,,77.9473,6.6244,1.3586,29.1515
Qwen2.5-14B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,65.839,17.1691,0.5242,30.688
Qwen2.5-14B,science_ctx4096_d10_s0,science,4096,4085,10,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,59.7848,21.1119,0.4263,30.7305
Qwen2.5-14B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.8861,10.1574,28.7425
Qwen2.5-14B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,NEBULA-3186,,84.0022,2.6111,3.4469,28.8447
Qwen2.5-14B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,77.9479,6.6141,1.3607,29.1515
Qwen2.5-14B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,65.8395,17.1226,0.5256,30.6882
Qwen2.5-14B,science_ctx4096_d10_s1,science,4096,4086,10,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,59.7853,21.1442,0.4256,30.7298
Qwen2.5-14B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.884,10.1807,28.7425
Qwen2.5-14B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,AURORA-7749,,84.0022,2.6123,3.4453,28.8447
Qwen2.5-14B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,AURORA-7749,,77.9479,6.601,1.3634,29.1515
Qwen2.5-14B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,65.8395,17.1516,0.5247,30.6882
Qwen2.5-14B,science_ctx4096_d50_s0,science,4096,4086,50,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,59.7853,21.163,0.4253,30.7298
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.8842,10.1784,28.7425
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,NEBULA-316,,84.0022,2.4066,3.3242,28.8447
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,77.9479,6.6122,1.3611,29.1515
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,65.8395,17.1525,0.5247,30.6882
Qwen2.5-14B,science_ctx4096_d50_s1,science,4096,4086,50,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,59.7853,21.0984,0.4266,30.7298
Qwen2.5-14B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,0.8836,10.1859,28.7425
Qwen2.5-14B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,AURORA-7749,,84.0022,2.6027,3.4579,28.8447
Qwen2.5-14B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,AURORA-7749,,77.9479,6.6112,1.3613,29.1515
Qwen2.5-14B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,65.8395,17.119,0.5257,30.6882
Qwen2.5-14B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,59.7853,21.1518,0.4255,30.7298
Qwen2.5-14B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,0.8827,10.1955,28.7423
Qwen2.5-14B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,NEBULA-3186,,84.0015,2.6127,3.4448,28.8446
Qwen2.5-14B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,77.9473,6.6066,1.3623,29.1515
Qwen2.5-14B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,65.839,17.1757,0.524,30.688
Qwen2.5-14B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,59.7848,21.1359,0.4258,30.7305
Qwen2.5-14B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,1.2305,7.3143,29.3548
Qwen2.5-14B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,AURORA-7749,,84.9092,3.0511,2.9497,29.5148
Qwen2.5-14B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,AURORA-7749,,78.7896,7.0812,1.271,29.977
Qwen2.5-14B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.5504,17.7146,0.5081,32.3142
Qwen2.5-14B,science_ctx6144_d10_s0,science,6144,6134,10,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.4308,21.8063,0.4127,32.3792
Qwen2.5-14B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,1.2251,7.3466,29.3548
Qwen2.5-14B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,NEBULA-3186,,84.9092,3.0557,2.9453,29.5148
Qwen2.5-14B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,78.7896,7.0848,1.2703,29.977
Qwen2.5-14B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.5504,17.6814,0.509,32.3142
Qwen2.5-14B,science_ctx6144_d10_s1,science,6144,6134,10,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.4308,21.755,0.4137,32.3792
Qwen2.5-14B,science_ctx6144_d50_s0,science,6144,6134,50,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,1.2337,7.2951,29.3548
Qwen2.5-14B,science_ctx6144_d50_s0,science,6144,6134,50,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,AURORA-7749,,84.9092,3.0497,2.9511,29.5148
Qwen2.5-14B,science_ctx6144_d50_s0,science,6144,6134,50,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,AURORA-7749,,78.7896,7.0717,1.2727,29.977
Qwen2.5-14B,science_ctx6144_d50_s0,science,6144,6134,50,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.5504,17.691,0.5087,32.3142
Qwen2.5-14B,science_ctx6144_d50_s0,science,6144,6134,50,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.4308,21.7135,0.4145,32.3792
Qwen2.5-14B,science_ctx6144_d50_s1,science,6144,6134,50,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,1.2343,7.2914,29.3548
Qwen2.5-14B,science_ctx6144_d50_s1,science,6144,6134,50,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,NEBULA-3186,,84.9092,3.0508,2.95,29.5148
Qwen2.5-14B,science_ctx6144_d50_s1,science,6144,6134,50,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,78.7896,7.0768,1.2718,29.977
Qwen2.5-14B,science_ctx6144_d50_s1,science,6144,6134,50,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.5504,17.6856,0.5089,32.3142
Qwen2.5-14B,science_ctx6144_d50_s1,science,6144,6134,50,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.4308,21.6757,0.4152,32.3792
Qwen2.5-14B,science_ctx6144_d90_s0,science,6144,6134,90,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,1.2304,7.3148,29.3548
Qwen2.5-14B,science_ctx6144_d90_s0,science,6144,6134,90,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,AURORA-7749,,84.9092,3.0534,2.9475,29.5148
Qwen2.5-14B,science_ctx6144_d90_s0,science,6144,6134,90,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,AURORA-7749,,78.7896,7.082,1.2708,29.977
Qwen2.5-14B,science_ctx6144_d90_s0,science,6144,6134,90,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.5504,17.6592,0.5096,32.3142
Qwen2.5-14B,science_ctx6144_d90_s0,science,6144,6134,90,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.4308,21.7315,0.4141,32.3792
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,1.2193,7.3814,29.3548
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,False,completed,NEBULA-186,,84.9092,2.8673,2.7901,29.5148
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,78.7896,7.0897,1.2694,29.977
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.5504,17.6917,0.5087,32.3142
Qwen2.5-14B,science_ctx6144_d90_s1,science,6144,6134,90,1,NEBULA-3186,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,NEBULA-3186,,60.4308,21.6979,0.4148,32.3792
Qwen2.5-14B,science_ctx8192_d10_s0,science,8192,8181,10,0,AURORA-7749,FP16 baseline,fp16,,,,[],,True,completed,AURORA-7749,,0.0,1.6096,5.5913,29.967
Qwen2.5-14B,science_ctx8192_d10_s0,science,8192,8181,10,0,AURORA-7749,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,AURORA-7749,,85.3619,3.5434,2.5399,30.1727
Qwen2.5-14B,science_ctx8192_d10_s0,science,8192,8181,10,0,AURORA-7749,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,AURORA-7749,,79.2097,7.5916,1.1855,30.7967
Qwen2.5-14B,science_ctx8192_d10_s0,science,8192,8181,10,0,AURORA-7749,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,AURORA-7749,,66.9053,18.2819,0.4923,33.9276
Qwen2.5-14B,science_ctx8192_d10_s0,science,8192,8181,10,0,AURORA-7749,Uniform K6/V4 rw128,uniform,6.0,4.0,,[],128.0,True,completed,AURORA-7749,,60.7531,22.3231,0.4032,34.0152
Qwen2.5-14B,science_ctx8192_d10_s1,science,8192,8182,10,1,NEBULA-3186,FP16 baseline,fp16,,,,[],,True,completed,NEBULA-3186,,0.0,1.8536,4.8554,29.9672
Qwen2.5-14B,science_ctx8192_d10_s1,science,8192,8182,10,1,NEBULA-3186,Uniform K2/V2 rw128,uniform,2.0,2.0,,[],128.0,True,completed,NEBULA-3186,,85.3621,3.5453,2.5386,30.1727
Qwen2.5-14B,science_ctx8192_d10_s1,science,8192,8182,10,1,NEBULA-3186,Uniform K4/V2 rw128,uniform,4.0,2.0,,[],128.0,True,completed,NEBULA-3186,,79.2099,7.5798,1.1874,30.7968
Qwen2.5-14B,science_ctx8192_d10_s1,science,8192,8182,10,1,NEBULA-3186,Uniform K6/V2 rw128,uniform,6.0,2.0,,[],128.0,True,completed,NEBULA-3186,,66.9054,18.2736,0.4925,33.9276
