model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Gemma2-9B,gemma2_9b_literature_ctx4096_d90_s0,literature,4096,3858,90,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,30,128,False,success,"""Aurora "" The full text body (regarding the following",,,1.926,8.307,22.17
Gemma2-9B,gemma2_9b_literature_ctx4096_d90_s1,literature,4096,3859,90,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"""The full text (regarding, ""The following is the full text",1.0,,1.927,8.303,22.17
Gemma2-9B,gemma2_9b_literature_ctx4096_d90_s1,literature,4096,3859,90,1,NEBULA-3186,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,"""NEBULA-567 It's Hint:",,,1.928,8.3,22.17
Gemma2-9B,gemma2_9b_literature_ctx4096_d90_s1,literature,4096,3859,90,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,23,128,False,success,"""NEBULA-56 (Regarding, That is,",,,1.93,8.29,22.17
Gemma2-9B,gemma2_9b_literature_ctx4096_d90_s1,literature,4096,3859,90,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,27,128,False,success,"""NEBULA-56 ``` A ```",,,1.928,8.299,22.17
Gemma2-9B,gemma2_9b_literature_ctx4096_d90_s1,literature,4096,3859,90,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,19,128,False,success,"""NEBULA-56 (Regarding, That's",,,1.927,8.304,22.17
Gemma2-9B,gemma2_9b_literature_ctx6144_d10_s0,literature,6144,5748,10,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,'23773777077770,1.0,,2.539,6.301,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d10_s0,literature,6144,5748,10,0,AURORA-7749,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,'20000777677777,,,2.558,6.254,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d10_s0,literature,6144,5748,10,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,41,128,False,success,'20000777677777,,,2.545,6.288,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d10_s0,literature,6144,5748,10,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,40,128,False,success,'20000777677777,,,2.543,6.291,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d10_s0,literature,6144,5748,10,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,21,128,False,success,"'process, ' 'Y1transQtransQtransQtransQtransQ",,,2.542,6.293,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d10_s1,literature,6144,5749,10,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"(Hint: ""it means that the full-by-first-day",1.0,,2.541,6.297,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d10_s1,literature,6144,5749,10,1,NEBULA-3186,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,"(Hint: ""it means that the full-by-**then-",,,2.54,6.299,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d10_s1,literature,6144,5749,10,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,34,128,False,success,"(Hint: ""it means that the full-by-**then-",,,2.543,6.293,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d10_s1,literature,6144,5749,10,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,38,128,False,success,"(Hint: ""it means that the full-by-**then-",,,2.557,6.257,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d10_s1,literature,6144,5749,10,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,13,128,False,success,"(Hint: ""it means that the full-by-**then-",,,2.566,6.236,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s0,literature,6144,5748,50,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,'ber_answer_ Here's the full text from which the,1.0,,2.548,6.279,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s0,literature,6144,5748,50,0,AURORA-7749,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,'ber_kag 7777 Here's the,,,2.542,6.293,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s0,literature,6144,5748,50,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,39,128,False,success,'ber_answer_ Here's the full text from which the,,,2.54,6.299,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s0,literature,6144,5748,50,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,5,128,False,success,'ber_kag 7777 Here's the,,,2.539,6.302,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s0,literature,6144,5748,50,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,21,128,False,success,"'hamma (or, for example, feel free ## Answer:",,,2.537,6.307,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s1,literature,6144,5749,50,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,""" 3-PRE-19 <br []: 'NEbula",1.0,,2.537,6.306,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s1,literature,6144,5749,50,1,NEBULA-3186,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,""" 3-PRE-1<1001, "" as",,,2.539,6.301,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s1,literature,6144,5749,50,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,3,128,False,success,""" 3-PRE-00100. ""The",,,2.538,6.304,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s1,literature,6144,5749,50,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,24,128,False,success,"""<strong>boating-first as you can want to ensure a good place",,,2.541,6.297,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s1,literature,6144,5749,50,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,18,128,False,success,""" 300 as the following sentence is the one you want to",,,2.539,6.301,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s0,literature,6144,5748,90,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,'ceptAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAnd,1.0,,2.538,6.304,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s0,literature,6144,5748,90,0,AURORA-7749,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,'ceptAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAnd,,,2.54,6.3,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s0,literature,6144,5748,90,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,13,128,False,success,'ceptAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAnd,,,2.539,6.302,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s0,literature,6144,5748,90,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,4,128,False,success,'ceptAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAnd,,,2.539,6.302,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s0,literature,6144,5748,90,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,12,128,False,success,'ceptAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAnd,,,2.539,6.302,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s1,literature,6144,5749,90,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"'Nebula, you's 'I's",1.0,,2.541,6.296,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s1,literature,6144,5749,90,1,NEBULA-3186,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,"'Nebula, the , as you are likely to",,,2.542,6.295,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s1,literature,6144,5749,90,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,27,128,False,success,"'NEBULA, the The following is the context",,,2.543,6.292,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s1,literature,6144,5749,90,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,8,128,False,success,"'Nebula, the (at first, and",,,2.542,6.294,24.587
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s1,literature,6144,5749,90,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,27,128,False,success,"'NEBULA, the The following is the context",,,2.543,6.291,24.587
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s0,literature,8192,7638,10,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"Please, it's %I's 'tbd",1.0,,3.098,5.165,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s0,literature,8192,7638,10,0,AURORA-7749,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,"Please, it's t 't't highlighted",,,3.106,5.151,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s0,literature,8192,7638,10,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,10,128,False,success,"""It's tbdva 'tbd'",,,3.104,5.155,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s0,literature,8192,7638,10,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,25,128,False,success,"""It's'tbdcautitfd's't",,,3.104,5.154,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s0,literature,8192,7638,10,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,6,128,False,success,"Please, it's %I's'tbd",,,3.105,5.153,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s1,literature,8192,7639,10,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,096730000364884,1.0,,3.107,5.15,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s1,literature,8192,7639,10,1,NEBULA-3186,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,0969609'期刊论文 f uxxxxuxxxx,,,3.106,5.151,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s1,literature,8192,7639,10,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,38,128,False,success,0969609'bejar.tIbd4,,,3.106,5.151,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s1,literature,8192,7639,10,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,38,128,False,success,0969609'bejar.tIbd4,,,3.107,5.149,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s1,literature,8192,7639,10,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,17,128,False,success,(Hint: the full (Hint: the full text,,,3.106,5.151,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s0,literature,8192,7638,50,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"""You AndroidJUnit doInBackground i f t The",1.0,,3.103,5.156,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s0,literature,8192,7638,50,0,AURORA-7749,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,"""You can' ""The following is the full "" """,,,3.102,5.159,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s0,literature,8192,7638,50,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,38,128,False,success,"""You can' ""The following is the full "" """,,,3.103,5.156,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s0,literature,8192,7638,50,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,0,128,False,success,"""You AndroidJUnit doInBackground i f t The",,,3.092,5.175,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s0,literature,8192,7638,50,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,26,128,False,success,"""You are going to the following answer ""You are not",,,3.1,5.162,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s1,literature,8192,7639,50,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,NEB Please note that the following sentence is the full context as a,1.0,,3.102,5.158,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s1,literature,8192,7639,50,1,NEBULA-3186,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,"NEB Please provide the full Note sure Answer,",,,3.104,5.155,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s1,literature,8192,7639,50,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,0,128,False,success,NEB Please note that the following sentence is the full context as a,,,3.102,5.158,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s1,literature,8192,7639,50,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,11,128,False,success,NEB 612300000000,,,3.091,5.177,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s1,literature,8192,7639,50,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,11,128,False,success,NEB 612300000000,,,3.105,5.153,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s0,literature,8192,7638,90,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,'17FbitField 77477777,1.0,,3.09,5.177,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s0,literature,8192,7638,90,0,AURORA-7749,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,'19999. That is not a good sign of a,,,3.103,5.157,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s0,literature,8192,7638,90,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,21,128,False,success,"""1. ""The following is the body text body_1",,,3.091,5.177,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s0,literature,8192,7638,90,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,15,128,False,success,'19999. That is not a good sign of a,,,3.1,5.161,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s0,literature,8192,7638,90,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,34,128,False,success,'19999. That is not a good practice for the,,,3.096,5.168,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s1,literature,8192,7639,90,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"""1stq=T T IS THEOn [ (really",1.0,,3.093,5.173,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s1,literature,8192,7639,90,1,NEBULA-3186,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,"""T be litsaraba Q7 []: 6876",,,3.104,5.154,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s1,literature,8192,7639,90,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,20,128,False,success,``` 6212700777774,,,3.102,5.157,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s1,literature,8192,7639,90,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,19,128,False,success,"""T *From the beginning of the following is the full text of",,,3.088,5.181,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s1,literature,8192,7639,90,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,36,128,False,success,"""T be litsaraba Q7 days (ac JpaRepository",,,3.088,5.181,27.006
Gemma2-9B,gemma2_9b_math_ctx4096_d10_s0,math,4096,3912,10,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"5122, to be a very important",1.0,,1.941,8.242,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d10_s0,math,4096,3912,10,0,AURORA-7749,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,"5123 53,",,,1.943,8.233,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d10_s0,math,4096,3912,10,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,8,128,False,success,"5123 53, Iterator",,,1.942,8.24,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d10_s0,math,4096,3912,10,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,29,128,False,success,512348 to be a good,,,1.941,8.242,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d10_s0,math,4096,3912,10,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,21,128,False,success,"<br The following is a list of sentences, and the hidden string",,,1.943,8.236,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d10_s1,math,4096,3913,10,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"Please provide the answer, and tell me what the",1.0,,1.941,8.243,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d10_s1,math,4096,3913,10,1,NEBULA-3186,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,"Please provide a simple first, and tell me the answer",,,1.941,8.242,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d10_s1,math,4096,3913,10,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,35,128,False,success,"Please provide a simple first time, and then tell me",,,1.939,8.25,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d10_s1,math,4096,3913,10,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,16,128,False,success,"Please provide a simple first time, and tell me what",,,1.945,8.225,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d10_s1,math,4096,3913,10,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,29,128,False,success,"Please provide a simple first time, and tell me what",,,1.944,8.23,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d50_s0,math,4096,3912,50,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,__ ``` The following is the full text of,1.0,,1.943,8.237,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d50_s0,math,4096,3912,50,0,AURORA-7749,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,__ ``` The answer is:,,,1.944,8.231,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d50_s0,math,4096,3912,50,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,21,128,False,success,__ The following is the full text of the text,,,1.944,8.229,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d50_s0,math,4096,3912,50,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,36,128,False,success,"__ The following is the full text of the following,",,,1.944,8.232,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d50_s0,math,4096,3912,50,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,10,128,False,success,__ ``` The following is the full text of,,,1.946,8.223,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d50_s1,math,4096,3913,50,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,NEBULA The following is the full text of the so,1.0,,1.944,8.229,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d50_s1,math,4096,3913,50,1,NEBULA-3186,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,"The following is the full text of the following, and make sure",,,1.945,8.224,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d50_s1,math,4096,3913,50,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,31,128,False,success,"The following is the full text of the following, and provide the",,,1.945,8.227,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d50_s1,math,4096,3913,50,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,5,128,False,success,"The following is the full text of the following, and make sure",,,1.943,8.236,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d50_s1,math,4096,3913,50,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,12,128,False,success,"The following is the full text of the following, and make sure",,,1.943,8.236,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d90_s0,math,4096,3912,90,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"\ 12896997, and provide as",1.0,,1.939,8.252,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d90_s0,math,4096,3912,90,0,AURORA-7749,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,\ 128997500% In the,,,1.944,8.229,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d90_s0,math,4096,3912,90,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,27,128,False,success,"\ \ first_first(128, first",,,1.944,8.231,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d90_s0,math,4096,3912,90,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,11,128,False,success,\ 128997569123%,,,1.944,8.231,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d90_s0,math,4096,3912,90,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,19,128,False,success,3289750000000,,,1.945,8.224,22.233
Gemma2-9B,gemma2_9b_math_ctx4096_d90_s1,math,4096,3913,90,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,NEU2023 The following is the text of the following,1.0,,1.937,8.26,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d90_s1,math,4096,3913,90,1,NEBULA-3186,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,"<br> The question is not in the first, and",,,1.936,8.263,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d90_s1,math,4096,3913,90,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,24,128,False,success,"NEU2023646, and provide as long",,,1.938,8.254,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d90_s1,math,4096,3913,90,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,0,128,False,success,NEU2023 The following is the text of the following,,,1.944,8.232,22.234
Gemma2-9B,gemma2_9b_math_ctx4096_d90_s1,math,4096,3913,90,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,34,128,False,success,"<br> The question is not in the following, and to provide",,,1.944,8.231,22.234
Gemma2-9B,gemma2_9b_math_ctx6144_d10_s0,math,6144,5704,10,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,0000168 onposvb from,1.0,,2.535,6.313,24.528
Gemma2-9B,gemma2_9b_math_ctx6144_d10_s0,math,6144,5704,10,0,AURORA-7749,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,009999999.07745,,,2.536,6.309,24.528
Gemma2-9B,gemma2_9b_math_ctx6144_d10_s0,math,6144,5704,10,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,16,128,False,success,009999999.07745,,,2.534,6.314,24.528
Gemma2-9B,gemma2_9b_math_ctx6144_d10_s0,math,6144,5704,10,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,19,128,False,success,009999999.07745,,,2.536,6.31,24.528
Gemma2-9B,gemma2_9b_math_ctx6144_d10_s0,math,6144,5704,10,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,13,128,False,success,"'AURORA-77456, and proof sketches",,,2.534,6.313,24.528
Gemma2-9B,gemma2_9b_math_ctx6144_d10_s1,math,6144,5705,10,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,**NEbitField__uxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxx,1.0,,2.537,6.306,24.53
Gemma2-9B,gemma2_9b_math_ctx6144_d10_s1,math,6144,5705,10,1,NEBULA-3186,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,**NEbitFieldbitField__uxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxx,,,2.537,6.307,24.53
Gemma2-9B,gemma2_9b_math_ctx6144_d10_s1,math,6144,5705,10,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,40,128,False,success,**NEbitFieldbitField__uxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxx,,,2.536,6.308,24.53
Gemma2-9B,gemma2_9b_math_ctx6144_d10_s1,math,6144,5705,10,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,30,128,False,success,>>> 0000007666766,,,2.535,6.311,24.53
Gemma2-9B,gemma2_9b_math_ctx6144_d10_s1,math,6144,5705,10,1,NEBULA-3186,k4_random1_k6_v2_rw128,random_control,4,2,6,35,128,False,success,>>> 0000007666767,,,2.536,6.309,24.53
Gemma2-9B,gemma2_9b_math_ctx6144_d50_s0,math,6144,5704,50,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,**REINantMatchers defaultstate defaultstate defaultstate defaultstate defaultsta,1.0,,2.528,6.329,24.528
Gemma2-9B,gemma2_9b_math_ctx6144_d50_s0,math,6144,5704,50,0,AURORA-7749,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,**REINDEAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTag,,,2.53,6.325,24.528
Gemma2-9B,gemma2_9b_math_ctx6144_d50_s0,math,6144,5704,50,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,37,128,False,success,tircerned **Please provide the following text and then answer the,,,2.529,6.327,24.528
Gemma2-9B,gemma2_9b_math_ctx6144_d50_s0,math,6144,5704,50,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,3,128,False,success,//////////////// trecategAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagA,,,2.528,6.328,24.528
Gemma2-9B,gemma2_9b_math_ctx6144_d50_s0,math,6144,5704,50,0,AURORA-7749,k4_random1_k6_v2_rw128,random_control,4,2,6,20,128,False,success,tirst sentence **NOTEFbitFieldbitFieldbitFieldAndEndTagAndEndTag,,,2.53,6.324,24.528
Gemma2-9B,gemma2_9b_math_ctx6144_d50_s1,math,6144,5705,50,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"**Please provide the full text of the text body, then write",1.0,,2.533,6.317,24.53
Gemma2-9B,gemma2_9b_math_ctx6144_d50_s1,math,6144,5705,50,1,NEBULA-3186,k4_bottom1_k6_v2_rw128,bottom_control,4,2,6,5,128,False,success,**Please provide the full text of the text file to get the answer.,,,2.533,6.316,24.53
