model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Gemma2-9B,gemma2_9b_literature_ctx6144_d10_s1,literature,6144,5749,10,1,NEBULA-3186,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,"(Hint: ""it means that the full-by-**then-",,,2.574,6.215,24.585
Gemma2-9B,gemma2_9b_literature_ctx6144_d10_s1,literature,6144,5749,10,1,NEBULA-3186,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,"NEbitFieldbitField operator (Hint: ""there taking-",,,2.569,6.227,24.585
Gemma2-9B,gemma2_9b_literature_ctx6144_d10_s1,literature,6144,5749,10,1,NEBULA-3186,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,NEBULA-3186,,,2.576,6.211,24.585
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s0,literature,6144,5748,50,0,AURORA-7749,fp16,fp16,16,16,16,,0,True,success,AURORA-7749,,,1.642,9.742,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s0,literature,6144,5748,50,0,AURORA-7749,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"The author, the one-0564. The",,,2.568,6.231,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s0,literature,6144,5748,50,0,AURORA-7749,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,'ber_answer_ Here's the full text from which the,,,2.568,6.232,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s0,literature,6144,5748,50,0,AURORA-7749,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,"'Remember, the full ' (Regarding the most likely reason (regarding",,,2.567,6.232,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s0,literature,6144,5748,50,0,AURORA-7749,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,AURORA-7749,,,2.568,6.231,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s1,literature,6144,5749,50,1,NEBULA-3186,fp16,fp16,16,16,16,,0,True,success,NEBULA-3186,,,1.642,9.745,24.585
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s1,literature,6144,5749,50,1,NEBULA-3186,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"1 as e(with ar The term, and why?",,,2.568,6.23,24.585
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s1,literature,6144,5749,50,1,NEBULA-3186,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,""" 3-PRE-1<1000 Blum, in",,,2.567,6.233,24.585
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s1,literature,6144,5749,50,1,NEBULA-3186,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,"""PRECEDING, but not less than ""The",,,2.57,6.226,24.585
Gemma2-9B,gemma2_9b_literature_ctx6144_d50_s1,literature,6144,5749,50,1,NEBULA-3186,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,NEBULA-3186,,,2.567,6.234,24.585
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s0,literature,6144,5748,90,0,AURORA-7749,fp16,fp16,16,16,16,,0,True,success,AURORA-7749,,,1.644,9.733,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s0,literature,6144,5748,90,0,AURORA-7749,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"``` The context期刊论文 %HasRequiresApi Remember, The",,,2.566,6.236,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s0,literature,6144,5748,90,0,AURORA-7749,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,'ceptAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAndEndTagAnd,,,2.567,6.232,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s0,literature,6144,5748,90,0,AURORA-7749,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,``` ``` The following sentence is the full context of the given sentence,,,2.568,6.23,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s0,literature,6144,5748,90,0,AURORA-7749,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,AURORA-7749,,,2.568,6.229,24.584
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s1,literature,6144,5749,90,1,NEBULA-3186,fp16,fp16,16,16,16,,0,True,success,NEBULA-3186,,,1.648,9.707,24.585
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s1,literature,6144,5749,90,1,NEBULA-3186,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"Whichside(001076 The ویکی‌پدیای, it'",,,2.567,6.234,24.585
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s1,literature,6144,5749,90,1,NEBULA-3186,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,"'Nebula, the , as you are likely",,,2.574,6.215,24.585
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s1,literature,6144,5749,90,1,NEBULA-3186,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,"At the end of the beginning, the answer string is:",,,2.571,6.224,24.585
Gemma2-9B,gemma2_9b_literature_ctx6144_d90_s1,literature,6144,5749,90,1,NEBULA-3186,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,NEBULA-3186,,,2.572,6.222,24.585
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s0,literature,8192,7638,10,0,AURORA-7749,fp16,fp16,16,16,16,,0,True,success,AURORA-7749,,,2.046,7.819,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s0,literature,8192,7638,10,0,AURORA-7749,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"** al, 07div: (C,day,",,,3.125,5.119,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s0,literature,8192,7638,10,0,AURORA-7749,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,"Please, it's tbd 't't",,,3.121,5.127,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s0,literature,8192,7638,10,0,AURORA-7749,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,``` It's t 'tI't,,,3.125,5.12,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s0,literature,8192,7638,10,0,AURORA-7749,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,AURORA-7749,,,3.13,5.112,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s1,literature,8192,7639,10,1,NEBULA-3186,fp16,fp16,16,16,16,,0,True,success,NEBULA-3186,,,2.049,7.81,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s1,literature,8192,7639,10,1,NEBULA-3186,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"0's's-IAndroidJUnit__full,the ##",,,3.13,5.111,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s1,literature,8192,7639,10,1,NEBULA-3186,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,0969609'bejar.tIbd4,,,3.118,5.131,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s1,literature,8192,7639,10,1,NEBULA-3186,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,099944950506962,,,3.129,5.113,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d10_s1,literature,8192,7639,10,1,NEBULA-3186,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,NEBULA-3186,,,3.124,5.122,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s0,literature,8192,7638,50,0,AURORA-7749,fp16,fp16,16,16,16,,0,True,success,AURORA-7749,,,2.061,7.764,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s0,literature,8192,7638,50,0,AURORA-7749,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,The 1 0 Waldriver 20 (,,,3.113,5.139,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s0,literature,8192,7638,50,0,AURORA-7749,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,"""You can' ""The following is the full "" """,,,3.125,5.12,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s0,literature,8192,7638,50,0,AURORA-7749,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,'BECAUSE YOU' I'd4679,,,3.124,5.121,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s0,literature,8192,7638,50,0,AURORA-7749,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,AURORA-7749,,,3.116,5.135,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s1,literature,8192,7639,50,1,NEBULA-3186,fp16,fp16,16,16,16,,0,True,success,NEBULA-3186,,,2.052,7.799,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s1,literature,8192,7639,50,1,NEBULA-3186,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"(and, The passage, sentence's [",,,3.128,5.114,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s1,literature,8192,7639,50,1,NEBULA-3186,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,NEB Please note that the following sentence is the full context as a,,,3.124,5.122,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s1,literature,8192,7639,50,1,NEBULA-3186,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,NEB The full text of the passage is provided as a multi-,,,3.127,5.116,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d50_s1,literature,8192,7639,50,1,NEBULA-3186,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,NEBULA-3186,,,3.127,5.117,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s0,literature,8192,7638,90,0,AURORA-7749,fp16,fp16,16,16,16,,0,True,success,AURORA-7749,,,2.059,7.77,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s0,literature,8192,7638,90,0,AURORA-7749,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,at first- 0715 F 001.,,,3.123,5.123,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s0,literature,8192,7638,90,0,AURORA-7749,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,'1. The following are the first sentence of body_size:,,,3.114,5.138,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s0,literature,8192,7638,90,0,AURORA-7749,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,"""Aurora, you are feeling's end-to be willing to be",,,3.118,5.131,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s0,literature,8192,7638,90,0,AURORA-7749,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,AURORA-7749,,,3.125,5.12,27.005
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s1,literature,8192,7639,90,1,NEBULA-3186,fp16,fp16,16,16,16,,0,True,success,NEBULA-3186,,,2.055,7.786,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s1,literature,8192,7639,90,1,NEBULA-3186,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,Cunha(uxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxxuxxxx,,,3.126,5.119,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s1,literature,8192,7639,90,1,NEBULA-3186,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,"""T *From the following questions: (T be",,,3.128,5.115,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s1,literature,8192,7639,90,1,NEBULA-3186,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,"""Needing to write a good- While you are at first,",,,3.12,5.128,27.006
Gemma2-9B,gemma2_9b_literature_ctx8192_d90_s1,literature,8192,7639,90,1,NEBULA-3186,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,NEBULA-3186,,,3.126,5.119,27.006
Gemma2-9B,gemma2_9b_science_ctx4096_d10_s0,science,4096,3963,10,0,AURORA-7749,fp16,fp16,16,16,16,,0,True,success,AURORA-7749,,,1.208,13.247,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d10_s0,science,4096,3963,10,0,AURORA-7749,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,text: Question 3 er: 's=<process.,,,1.978,8.087,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d10_s0,science,4096,3963,10,0,AURORA-7749,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,1.20037749 That is the end,,,1.982,8.074,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d10_s0,science,4096,3963,10,0,AURORA-7749,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,Please provide me with the following Cistalking-as-a-,,,1.978,8.089,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d10_s0,science,4096,3963,10,0,AURORA-7749,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,AURORA-7749,,,1.984,8.063,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d10_s1,science,4096,3964,10,1,NEBULA-3186,fp16,fp16,16,16,16,,0,True,success,NEBULA-3186,,,1.208,13.247,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d10_s1,science,4096,3964,10,1,NEBULA-3186,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"** standsIsContent The answer, , NE. Let",,,1.981,8.075,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d10_s1,science,4096,3964,10,1,NEBULA-3186,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,neve-3186 Give me the following sentence from which,,,1.983,8.069,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d10_s1,science,4096,3964,10,1,NEBULA-3186,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,nebula: ` The given ` The given paragraph,,,1.982,8.073,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d10_s1,science,4096,3964,10,1,NEBULA-3186,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,NEBULA-3186,,,1.979,8.086,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d50_s0,science,4096,3963,50,0,AURORA-7749,fp16,fp16,16,16,16,,0,True,success,AURORA-7749,,,1.211,13.216,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d50_s0,science,4096,3963,50,0,AURORA-7749,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,(sfrain: The The text: list:,,,1.98,8.081,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d50_s0,science,4096,3963,50,0,AURORA-7749,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,AURORA. **Context-based on a few things (regarding the,,,1.981,8.076,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d50_s0,science,4096,3963,50,0,AURORA-7749,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,A ``` ``` The text provides no further context 'Aurora,,,1.982,8.072,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d50_s0,science,4096,3963,50,0,AURORA-7749,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,AURORA-7749,,,1.981,8.075,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d50_s1,science,4096,3964,50,1,NEBULA-3186,fp16,fp16,16,16,16,,0,True,success,NEBULA-3186,,,1.21,13.225,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d50_s1,science,4096,3964,50,1,NEBULA-3186,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"A3300001 javax See, as",,,1.983,8.069,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d50_s1,science,4096,3964,50,1,NEBULA-3186,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,`NEB-70 The final answer: Q.,,,1.985,8.06,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d50_s1,science,4096,3964,50,1,NEBULA-3186,uniform_k6_v2_rw128,uniform,6,2,6,,128,True,success,"""NEBULA-3186"" Please re-order",,,1.98,8.081,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d50_s1,science,4096,3964,50,1,NEBULA-3186,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,NEBULA-3186,,,1.984,8.066,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d90_s0,science,4096,3963,90,0,AURORA-7749,fp16,fp16,16,16,16,,0,True,success,AURORA-7749,,,1.206,13.269,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d90_s0,science,4096,3963,90,0,AURORA-7749,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"toid (at: Itber, a statement, as a `",,,1.977,8.091,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d90_s0,science,4096,3963,90,0,AURORA-7749,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,"A few years, the following sentence from which you can re- Answer",,,1.973,8.109,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d90_s0,science,4096,3963,90,0,AURORA-7749,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,"""It's the following: 'Aurora Please provide me",,,1.972,8.113,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d90_s0,science,4096,3963,90,0,AURORA-7749,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,AURORA-7749,,,1.977,8.092,22.298
Gemma2-9B,gemma2_9b_science_ctx4096_d90_s1,science,4096,3964,90,1,NEBULA-3186,fp16,fp16,16,16,16,,0,True,success,NEBULA-3186,,,1.205,13.277,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d90_s1,science,4096,3964,90,1,NEBULA-3186,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"(one, they said: ```, v (",,,1.976,8.096,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d90_s1,science,4096,3964,90,1,NEBULA-3186,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,"""The following sentence is a 5-FieldBuilder. 'ungkinkan,",,,1.981,8.076,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d90_s1,science,4096,3964,90,1,NEBULA-3186,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,"""The following is the content of the entire text (e.g.,",,,1.982,8.073,22.3
Gemma2-9B,gemma2_9b_science_ctx4096_d90_s1,science,4096,3964,90,1,NEBULA-3186,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,NEBULA-3186,,,1.981,8.078,22.3
Gemma2-9B,gemma2_9b_science_ctx6144_d10_s0,science,6144,6096,10,0,AURORA-7749,fp16,fp16,16,16,16,,0,True,success,AURORA-7749,,,1.72,9.302,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d10_s0,science,6144,6096,10,0,AURORA-7749,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"bam. The higher, (be begin, 1 by",,,2.674,5.983,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d10_s0,science,6144,6096,10,0,AURORA-7749,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,"(Hint: You's-day-over-feira sure,",,,2.677,5.977,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d10_s0,science,6144,6096,10,0,AURORA-7749,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,(Hint: Consider the following points (regarding the following (Hint1,,,2.67,5.992,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d10_s0,science,6144,6096,10,0,AURORA-7749,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,AURORA-7749,,,2.672,5.988,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d10_s1,science,6144,6097,10,1,NEBULA-3186,fp16,fp16,16,16,16,,0,True,success,NEBULA-3186,,,1.726,9.272,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d10_s1,science,6144,6097,10,1,NEBULA-3186,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,f91 01: 00thier,,,2.681,5.969,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d10_s1,science,6144,6097,10,1,NEBULA-3186,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,**[WRITE Rたた урна vuabf (that is to be regarded,,,2.676,5.978,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d10_s1,science,6144,6097,10,1,NEBULA-3186,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,NEbitFieldbitField68766 as judged by the following:,,,2.681,5.969,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d10_s1,science,6144,6097,10,1,NEBULA-3186,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,NEBULA-3186,,,2.679,5.972,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d50_s0,science,6144,6096,50,0,AURORA-7749,fp16,fp16,16,16,16,,0,True,success,AURORA-7749,,,1.724,9.283,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d50_s0,science,6144,6096,50,0,AURORA-7749,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"J's, the following, the 0's' (one",,,2.67,5.993,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d50_s0,science,6144,6096,50,0,AURORA-7749,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,I't (Hint: The following text (can's,,,2.672,5.989,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d50_s0,science,6144,6096,50,0,AURORA-7749,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,"A (Regarding, The following is the 'day-",,,2.668,5.997,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d50_s0,science,6144,6096,50,0,AURORA-7749,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,AURORA-7749,,,2.673,5.986,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d50_s1,science,6144,6097,50,1,NEBULA-3186,fp16,fp16,16,16,16,,0,True,success,NEBULA-3186,,,1.724,9.281,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d50_s1,science,6144,6097,50,1,NEBULA-3186,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,O T >>> I'full search=,,,2.676,5.979,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d50_s1,science,6144,6097,50,1,NEBULA-3186,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,I'TPMailer pace **8t,,,2.68,5.97,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d50_s1,science,6144,6097,50,1,NEBULA-3186,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,```T **87P ** 000,,,2.676,5.979,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d50_s1,science,6144,6097,50,1,NEBULA-3186,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,NEBULA-3186,,,2.675,5.981,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d90_s0,science,6144,6096,90,0,AURORA-7749,fp16,fp16,16,16,16,,0,True,success,AURORA-7749,,,1.718,9.313,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d90_s0,science,6144,6096,90,0,AURORA-7749,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"F 1: ** 14, please: ""1",,,2.668,5.998,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d90_s0,science,6144,6096,90,0,AURORA-7749,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,(Regarding the following is the following: 0f (Hint,,,2.668,5.997,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d90_s0,science,6144,6096,90,0,AURORA-7749,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,(Hint: The following is the beginning of the following (likely the following,,,2.668,5.998,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d90_s0,science,6144,6096,90,0,AURORA-7749,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,AURORA-7749,,,2.666,6.002,25.031
Gemma2-9B,gemma2_9b_science_ctx6144_d90_s1,science,6144,6097,90,1,NEBULA-3186,fp16,fp16,16,16,16,,0,True,success,NEBULA-3186,,,1.725,9.275,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d90_s1,science,6144,6097,90,1,NEBULA-3186,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,", The The following as it's, who",,,2.675,5.982,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d90_s1,science,6144,6097,90,1,NEBULA-3186,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,' Numerade It's a (Hint: Remember,,,2.68,5.97,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d90_s1,science,6144,6097,90,1,NEBULA-3186,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,"@col-regarding, Please remember that the following is a",,,2.678,5.974,25.032
Gemma2-9B,gemma2_9b_science_ctx6144_d90_s1,science,6144,6097,90,1,NEBULA-3186,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,NEBULA-3186,,,2.678,5.976,25.032
Gemma2-9B,gemma2_9b_science_ctx8192_d10_s0,science,8192,8040,10,0,AURORA-7749,fp16,fp16,16,16,16,,0,True,success,AURORA-7749,,,2.144,7.462,27.521
Gemma2-9B,gemma2_9b_science_ctx8192_d10_s0,science,8192,8040,10,0,AURORA-7749,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"al (000442027three, the answer",,,3.242,4.936,27.521
Gemma2-9B,gemma2_9b_science_ctx8192_d10_s0,science,8192,8040,10,0,AURORA-7749,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,"` Please, the following (Regarding The fabled",,,3.24,4.938,27.521
Gemma2-9B,gemma2_9b_science_ctx8192_d10_s0,science,8192,8040,10,0,AURORA-7749,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,"`672 Please, the following statement as a",,,3.244,4.933,27.521
Gemma2-9B,gemma2_9b_science_ctx8192_d10_s0,science,8192,8040,10,0,AURORA-7749,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,AURORA-7749,,,3.249,4.925,27.521
Gemma2-9B,gemma2_9b_science_ctx8192_d10_s1,science,8192,8041,10,1,NEBULA-3186,fp16,fp16,16,16,16,,0,True,success,NEBULA-3186,,,2.157,7.416,27.522
Gemma2-9B,gemma2_9b_science_ctx8192_d10_s1,science,8192,8041,10,1,NEBULA-3186,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,期刊论文! ##03Which?bz: 768a,,,3.256,4.914,27.522
Gemma2-9B,gemma2_9b_science_ctx8192_d10_s1,science,8192,8041,10,1,NEBULA-3186,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,**72 кро mà t2 JIC,,,3.253,4.918,27.522
Gemma2-9B,gemma2_9b_science_ctx8192_d10_s1,science,8192,8041,10,1,NEBULA-3186,uniform_k6_v2_rw128,uniform,6,2,6,,128,False,success,**72 кроца+:+37 glab defaultstate defaultstate defaultstate defaultstate,,,3.253,4.919,27.522
Gemma2-9B,gemma2_9b_science_ctx8192_d10_s1,science,8192,8041,10,1,NEBULA-3186,uniform_k6_v4_rw128,uniform,6,4,6,,128,True,success,NEBULA-3186,,,3.253,4.919,27.522
Gemma2-9B,gemma2_9b_science_ctx8192_d50_s0,science,8192,8040,50,0,AURORA-7749,fp16,fp16,16,16,16,,0,True,success,AURORA-7749,,,2.144,7.463,27.521
Gemma2-9B,gemma2_9b_science_ctx8192_d50_s0,science,8192,8040,50,0,AURORA-7749,uniform_k2_v2_rw128,uniform,2,2,2,,128,False,success,"Consider4! hard, the following ## The following",,,3.242,4.935,27.521
Gemma2-9B,gemma2_9b_science_ctx8192_d50_s0,science,8192,8040,50,0,AURORA-7749,uniform_k4_v2_rw128,uniform,4,2,4,,128,False,success,` ``` Please feel The following ``` Please feel,,,3.238,4.942,27.521
