model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Llama3.2-3B,science_ctx8192_d50_s0,science,8192,8182,50,0,AURORA-7749,Random6 seed0,tbgmp,2,2,6,"[11, 23, 26, 0, 8, 25]",128,False,completed,CAMEL,,81.4071,2.5891,1.5449,7.3914
Llama3.2-3B,science_ctx8192_d50_s0,science,8192,8182,50,0,AURORA-7749,Random6 seed1,tbgmp,2,2,6,"[0, 2, 27, 14, 5, 26]",128,True,completed,AURORA-7749,,81.4071,2.9598,2.365,7.427
Llama3.2-3B,science_ctx8192_d50_s0,science,8192,8182,50,0,AURORA-7749,Random6 seed2,tbgmp,2,2,6,"[6, 12, 17, 2, 0, 20]",128,False,completed,CAST,,81.4071,2.3968,0.8344,7.1789
Llama3.2-3B,science_ctx8192_d50_s0,science,8192,8182,50,0,AURORA-7749,Bottom6,tbgmp,2,2,6,"[21, 2, 10, 26, 5, 15]",128,False,completed,"Project ""ECHO-1""",,81.4071,3.0976,2.5826,7.3924
Llama3.2-3B,code_ctx6144_d50_s0,code,6144,6134,50,0,AURORA-7749,Random7 seed3,tbgmp,2,2,6,"[27, 4, 15, 5, 14, 17, 24]",128,True,completed,AURORA-7749,,80.3195,3.016,2.3209,6.0839
Llama3.2-3B,code_ctx6144_d50_s0,code,6144,6134,50,0,AURORA-7749,Random7 seed4,tbgmp,2,2,6,"[16, 5, 15, 22, 26, 13, 12]",128,False,completed,AURORA,,80.3195,2.6644,1.5013,6.0571
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,Random3 seed3,tbgmp,2,2,6,"[11, 23, 21]",128,False,completed,AURORA,,83.3846,1.8536,2.158,7.2682
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,Random3 seed4,tbgmp,2,2,6,"[0, 2, 21]",128,True,completed,AURORA-7749,,83.3846,2.2222,3.1501,7.1955
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,Random5 seed3,tbgmp,2,2,6,"[6, 12, 17, 0, 20]",128,True,completed,AURORA-7749,,82.0663,2.7109,2.5822,7.1738
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,Random5 seed4,tbgmp,2,2,6,"[13, 2, 4, 9, 24]",128,True,completed,AURORA-7749,,82.0663,2.7133,2.5799,7.3151
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,Random5 seed3,tbgmp,2,2,6,"[4, 22, 24, 8, 17]",128,True,completed,NEBULA-3186,,82.0663,2.71,2.583,7.3142
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,Random5 seed4,tbgmp,2,2,6,"[16, 7, 25, 4, 11]",128,True,completed,NEBULA-3186,,82.0663,2.7151,2.5782,7.35
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,Random2 seed3,tbgmp,2,2,6,"[6, 2]",128,True,completed,NEBULA-3186,,82.7048,1.6476,4.2487,4.3429
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,Random2 seed4,tbgmp,2,2,6,"[24, 21]",128,False,completed,NEBULA-318,,82.7048,1.525,3.9345,4.6636
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,Random3 seed3,tbgmp,2,2,6,"[24, 21, 11]",128,False,completed,NEBULA,,82.0562,1.5555,2.5716,4.6653
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,Random3 seed4,tbgmp,2,2,6,"[20, 12, 8]",128,True,completed,NEBULA-3186,,82.0562,1.8823,3.7188,4.5943
Llama3.2-3B,math_ctx8192_d10_s1,math,8192,8181,10,1,NEBULA-3186,Random3 seed3,tbgmp,2,2,6,"[24, 21, 11]",128,True,completed,NEBULA-3186,,83.3845,2.2287,3.1408,7.3036
Llama3.2-3B,math_ctx8192_d10_s1,math,8192,8181,10,1,NEBULA-3186,Random3 seed4,tbgmp,2,2,6,"[20, 12, 8]",128,False,completed,NEBULA-318,,83.3845,2.1052,2.85,7.1616
Llama3.2-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,Random5 seed3,tbgmp,2,2,6,"[6, 12, 17, 0, 20]",128,True,completed,AURORA-7749,,80.7588,2.3678,2.9563,4.5997
Llama3.2-3B,science_ctx4096_d90_s0,science,4096,4086,90,0,AURORA-7749,Random5 seed4,tbgmp,2,2,6,"[13, 2, 4, 9, 24]",128,True,completed,AURORA-7749,,80.7588,2.3651,2.9597,4.6707
Llama3.2-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,Random2 seed3,tbgmp,2,2,6,"[6, 2]",128,False,completed,NEST,,82.7042,1.2146,2.47,4.3428
Llama3.2-3B,science_ctx4096_d90_s1,science,4096,4085,90,1,NEBULA-3186,Random2 seed4,tbgmp,2,2,6,"[24, 21]",128,False,completed,NESTLE,,82.7042,1.3126,3.0473,4.6636
Llama3.2-3B,science_ctx6144_d50_s1,science,6144,6133,50,1,NEBULA-3186,Random2 seed3,tbgmp,2,2,6,"[6, 2]",128,True,completed,NEBULA-3186,,83.5975,1.8016,3.8854,5.5008
Llama3.2-3B,science_ctx6144_d50_s1,science,6144,6133,50,1,NEBULA-3186,Random2 seed4,tbgmp,2,2,6,"[24, 21]",128,True,completed,NEBULA-3186,,83.5975,1.8002,3.8885,5.9837
