model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,82.8629,3.1125,2.8916,5.9488
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,82.353,3.3622,2.6768,5.9531
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,81.8431,3.5966,2.5024,5.9575
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,81.3332,3.8462,2.34,6.0157
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,80.8232,4.0904,2.2003,6.6859
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,80.3133,4.3681,2.0604,6.6892
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,79.8034,4.5781,1.9659,6.6939
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,79.2935,4.8324,1.8624,6.7006
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,78.7835,5.0602,1.7786,6.7056
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,False,completed,AUR-7749,1,84.3924,2.193,3.6481,5.6934
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,83.8825,2.6301,3.422,5.9414
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,83.3726,2.8686,3.1374,5.9443
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,82.8627,3.1171,2.8873,5.9487
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,82.3527,3.3556,2.6821,5.953
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,81.8428,3.5951,2.5034,5.9574
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,81.3329,3.8559,2.3341,6.0156
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,80.823,4.1001,2.1951,6.6858
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,80.313,4.3355,2.0759,6.6891
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,79.8031,4.5942,1.959,6.6938
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,79.2932,4.8133,1.8698,6.7005
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,78.7833,5.0601,1.7786,6.7055
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,84.3924,2.3803,3.781,5.6934
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,83.8825,2.6392,3.4102,5.9414
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,83.3726,2.8697,3.1362,5.9443
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,82.8627,3.1167,2.8877,5.9487
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,82.3527,3.3561,2.6817,5.953
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,81.8428,3.5989,2.5008,5.9574
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,81.3329,3.8634,2.3296,6.0156
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,80.823,4.1203,2.1843,6.6858
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,80.313,4.3381,2.0746,6.6891
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,79.8031,4.5851,1.9629,6.6938
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,79.2932,4.8156,1.8689,6.7005
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,78.7833,5.0609,1.7784,6.7055
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,False,completed,AURORA-774,1,84.8458,2.4461,3.2705,6.7848
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,84.3331,2.884,3.1207,7.1131
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,83.8205,3.1262,2.8789,7.12
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,83.3078,3.3826,2.6607,7.1257
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,82.7951,3.6189,2.487,7.1316
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,82.2825,3.8635,2.3295,7.1375
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,81.7698,4.116,2.1866,7.2148
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,81.2571,4.3724,2.0584,8.106
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,80.7445,4.6067,1.9537,8.111
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,80.2318,10.4621,0.8602,8.1164
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,79.7192,5.1031,1.7636,8.1233
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,False,completed,AURORA-774,12,79.2065,5.1391,1.5567,8.1318
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,84.8456,2.6326,3.4187,6.7848
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,84.333,2.8821,3.1227,7.113
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,83.8203,3.1217,2.8831,7.12
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,83.3076,3.3726,2.6685,7.1257
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,82.795,3.6221,2.4848,7.1316
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,82.2823,3.8623,2.3302,7.1374
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,81.7697,4.1213,2.1838,7.2147
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,81.257,4.3764,2.0565,8.1059
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,80.7443,4.6088,1.9528,8.1108
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,80.2317,4.867,1.8492,8.1163
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,79.719,5.0872,1.7691,8.1231
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,79.2063,5.3356,1.6868,8.1317
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1,84.8458,2.638,3.4117,6.7848
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,84.3331,2.885,3.1196,7.1131
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,83.8205,3.1462,2.8606,7.12
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,83.3078,3.3777,2.6645,7.1257
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,82.7951,3.6149,2.4897,7.1316
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,82.2825,3.8725,2.3241,7.1375
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,81.7698,4.1231,2.1828,7.2148
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,81.2571,4.3774,2.056,8.106
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,80.7445,4.6087,1.9528,8.111
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,80.2318,4.8674,1.849,8.1164
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,79.7192,5.1032,1.7636,8.1233
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,79.2065,5.3464,1.6834,8.1318
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,84.8456,2.6409,3.408,6.7848
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,84.333,2.8848,3.1198,7.113
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,83.8203,3.1347,2.8711,7.12
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,83.3076,3.3761,2.6658,7.1257
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,82.795,3.6238,2.4836,7.1316
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,82.2823,3.8797,2.3198,7.1374
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,81.7697,4.1114,2.189,7.2147
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,81.257,4.3552,2.0665,8.1059
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,80.7443,4.6106,1.952,8.1108
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,80.2317,4.8387,1.86,8.1163
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,79.719,5.0844,1.7701,8.1231
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,79.2063,5.386,1.671,8.1317
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1,84.8456,2.6323,3.4191,6.7848
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,84.333,2.8777,3.1275,7.113
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,83.8203,3.1277,2.8775,7.12
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,83.3076,3.3667,2.6733,7.1257
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,82.795,3.6171,2.4882,7.1316
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,82.2823,3.8791,2.3201,7.1374
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,81.7697,4.1193,2.1848,7.2147
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,AURORA-7749,8,81.257,4.3607,2.0639,8.1059
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,AURORA-7749,9,80.7443,4.5961,1.9582,8.1108
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,AURORA-7749,10,80.2317,4.8429,1.8584,8.1163
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,AURORA-7749,11,79.719,5.1157,1.7593,8.1231
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,AURORA-7749,12,79.2063,5.339,1.6857,8.1317
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1,84.8458,2.6367,3.4133,6.7848
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,NEBULA-3186,2,84.3331,2.8746,3.1308,7.1131
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,NEBULA-3186,3,83.8205,3.1228,2.8821,7.12
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,NEBULA-3186,4,83.3078,3.367,2.673,7.1257
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,NEBULA-3186,5,82.7951,3.6335,2.4769,7.1316
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,NEBULA-3186,6,82.2825,3.8654,2.3284,7.1375
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,NEBULA-3186,7,81.7698,4.1241,2.1823,7.2148
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35]",128,True,completed,NEBULA-3186,8,81.2571,4.3469,2.0704,8.106
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11]",128,True,completed,NEBULA-3186,9,80.7445,4.6026,1.9554,8.111
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12]",128,True,completed,NEBULA-3186,10,80.2318,4.8488,1.8561,8.1164
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2]",128,True,completed,NEBULA-3186,11,79.7192,5.1295,1.7546,8.1233
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10, 35, 11, 12, 2, 14]",128,True,completed,NEBULA-3186,12,79.2065,5.344,1.6841,8.1318
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1,83.4824,2.1427,4.2002,4.6041
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2,82.9779,2.3856,3.7726,4.7671
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[0, 8, 1]",128,True,completed,AURORA-7749,3,82.4735,2.6171,3.4389,4.7707
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[0, 8, 1, 5]",128,True,completed,AURORA-7749,4,81.9691,2.8636,3.1429,4.7736
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[0, 8, 1, 5, 4]",128,True,completed,AURORA-7749,5,81.4647,3.1179,2.8866,4.7765
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6]",128,True,completed,AURORA-7749,6,80.9602,3.3401,2.6945,4.7795
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[0, 8, 1, 5, 4, 6, 10]",128,True,completed,AURORA-7749,7,80.4558,3.5921,2.5055,4.8167
