model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Qwen2.5-3B,literature_ctx4096_d10_s0,literature,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,75.5929,5.8958,1.5265,6.473
Qwen2.5-3B,literature_ctx4096_d10_s0,literature,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,75.2566,6.1106,1.4728,6.4734
Qwen2.5-3B,literature_ctx4096_d10_s0,literature,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,74.9202,6.3281,1.4222,6.5027
Qwen2.5-3B,literature_ctx4096_d10_s0,literature,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,74.5839,6.5393,1.3763,6.5032
Qwen2.5-3B,literature_ctx4096_d10_s0,literature,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,74.2476,6.7377,1.3358,6.5037
Qwen2.5-3B,literature_ctx4096_d10_s0,literature,4096,4085,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,73.9112,6.9445,1.296,6.5042
Qwen2.5-3B,literature_ctx4096_d10_s1,literature,4096,4085,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,False,completed,NEMESIS-789,1,77.611,4.4908,1.7814,6.3172
Qwen2.5-3B,literature_ctx4096_d10_s1,literature,4096,4085,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,False,completed,NEMESIS-789,2,77.2746,4.7068,1.6997,6.4611
Qwen2.5-3B,literature_ctx4096_d10_s1,literature,4096,4085,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,False,completed,NEMESIS-3186,3,76.9383,5.0525,1.7813,6.4616
Qwen2.5-3B,literature_ctx4096_d10_s1,literature,4096,4085,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,76.602,5.2638,1.7098,6.462
Qwen2.5-3B,literature_ctx4096_d10_s1,literature,4096,4085,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,76.2656,5.4803,1.6423,6.4625
Qwen2.5-3B,literature_ctx4096_d10_s1,literature,4096,4085,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,75.9293,5.6838,1.5835,6.463
Qwen2.5-3B,literature_ctx4096_d10_s1,literature,4096,4085,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,75.5929,5.9059,1.5239,6.473
Qwen2.5-3B,literature_ctx4096_d10_s1,literature,4096,4085,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,75.2566,6.1096,1.4731,6.4734
Qwen2.5-3B,literature_ctx4096_d10_s1,literature,4096,4085,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,74.9202,6.312,1.4258,6.5027
Qwen2.5-3B,literature_ctx4096_d10_s1,literature,4096,4085,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,74.5839,6.5292,1.3784,6.5032
Qwen2.5-3B,literature_ctx4096_d10_s1,literature,4096,4085,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,74.2476,6.7297,1.3374,6.5037
Qwen2.5-3B,literature_ctx4096_d10_s1,literature,4096,4085,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,False,completed,NEMESIS-3186,12,73.9112,6.9519,1.2946,6.5042
Qwen2.5-3B,literature_ctx4096_d50_s0,literature,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,77.611,4.6286,1.9444,6.3172
Qwen2.5-3B,literature_ctx4096_d50_s0,literature,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,AURORA-7749,2,77.2746,4.8539,1.8542,6.4611
Qwen2.5-3B,literature_ctx4096_d50_s0,literature,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,76.9383,5.0592,1.7789,6.4616
Qwen2.5-3B,literature_ctx4096_d50_s0,literature,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,76.602,5.2722,1.7071,6.462
Qwen2.5-3B,literature_ctx4096_d50_s0,literature,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,76.2656,5.4792,1.6426,6.4625
Qwen2.5-3B,literature_ctx4096_d50_s0,literature,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,75.9293,5.6986,1.5793,6.463
Qwen2.5-3B,literature_ctx4096_d50_s0,literature,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,75.5929,5.9071,1.5236,6.473
Qwen2.5-3B,literature_ctx4096_d50_s0,literature,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,75.2566,6.1051,1.4742,6.4734
Qwen2.5-3B,literature_ctx4096_d50_s0,literature,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,74.9202,6.3269,1.4225,6.5027
Qwen2.5-3B,literature_ctx4096_d50_s0,literature,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,74.5839,6.5325,1.3777,6.5032
Qwen2.5-3B,literature_ctx4096_d50_s0,literature,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,74.2476,6.741,1.3351,6.5037
Qwen2.5-3B,literature_ctx4096_d50_s0,literature,4096,4085,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,73.9112,6.9552,1.294,6.5042
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,77.6116,4.6387,1.9402,6.3165
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,77.2753,4.8535,1.8543,6.4612
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,NEBULA-3186,3,76.9389,5.071,1.7748,6.4616
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,76.6026,5.2726,1.7069,6.4621
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,76.2662,5.4958,1.6376,6.4626
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,75.9299,5.6927,1.581,6.463
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,75.5935,5.9118,1.5224,6.473
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,75.2572,6.1038,1.4745,6.4735
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,74.9208,6.3291,1.422,6.503
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,74.5845,6.5331,1.3776,6.5035
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,74.2482,6.7554,1.3323,6.5039
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,73.9118,6.96,1.2931,6.5044
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,77.6116,4.6406,1.9394,6.3165
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,AURORA-7749,2,77.2753,4.8558,1.8534,6.4612
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,76.9389,5.0575,1.7795,6.4616
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,76.6026,5.2744,1.7063,6.4621
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,76.2662,5.4874,1.6401,6.4626
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,75.9299,5.693,1.5809,6.463
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,75.5935,5.9013,1.5251,6.473
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,75.2572,6.1049,1.4742,6.4735
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,74.9208,6.3219,1.4236,6.503
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,74.5845,6.5483,1.3744,6.5035
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,74.2482,6.7516,1.333,6.5039
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,73.9118,6.9602,1.2931,6.5044
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,77.6116,4.6483,1.9362,6.3165
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,77.2753,4.8444,1.8578,6.4612
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,NEBULA-3186,3,76.9389,5.0618,1.778,6.4616
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,76.6026,5.2625,1.7102,6.4621
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,76.2662,5.4761,1.6435,6.4626
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,75.9299,5.7002,1.5789,6.463
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,75.5935,5.9135,1.5219,6.473
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,75.2572,6.1234,1.4698,6.4735
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,74.9208,6.3173,1.4247,6.503
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,74.5845,6.5188,1.3806,6.5035
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,74.2482,6.7566,1.332,6.5039
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,73.9118,6.9327,1.2982,6.5044
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,AURORA-7749,1,78.4491,4.7232,1.9055,6.6052
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,AURORA-7749,2,78.1091,4.9262,1.827,6.8215
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,True,completed,AURORA-7749,3,77.7691,5.1608,1.7439,6.8223
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,AURORA-7749,4,77.4291,5.3596,1.6792,6.8223
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,AURORA-7749,5,77.0892,5.564,1.6175,6.8234
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,AURORA-7749,6,76.7492,5.8403,1.541,6.8238
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,AURORA-7749,7,76.4092,5.9827,1.5043,6.8388
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,AURORA-7749,8,76.0692,6.2069,1.45,6.8395
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,AURORA-7749,9,75.7293,6.4176,1.4024,6.8828
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,AURORA-7749,10,75.3893,6.6275,1.358,6.8838
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,AURORA-7749,11,75.0493,6.8385,1.3161,6.8843
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,AURORA-7749,12,74.7093,7.048,1.2769,6.8852
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top1_keys,tbgmp_top1,4.0,2.0,6.0,[0],128.0,True,completed,NEBULA-3186,1,78.4496,4.7348,1.9008,6.6052
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top2_keys,tbgmp_top2,4.0,2.0,6.0,"[0, 27]",128.0,True,completed,NEBULA-3186,2,78.1096,5.2529,1.7133,6.8216
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top3_keys,tbgmp_top3,4.0,2.0,6.0,"[0, 27, 1]",128.0,False,completed,NABLA-3186,3,77.7697,5.1497,1.7477,6.8223
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top4_keys,tbgmp_top4,4.0,2.0,6.0,"[0, 27, 1, 18]",128.0,True,completed,NEBULA-3186,4,77.4297,5.3667,1.677,6.8224
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top5_keys,tbgmp_top5,4.0,2.0,6.0,"[0, 27, 1, 18, 2]",128.0,True,completed,NEBULA-3186,5,77.0897,5.5322,1.6268,6.8235
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top6_keys,tbgmp_top6,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20]",128.0,True,completed,NEBULA-3186,6,76.7497,5.7759,1.5582,6.8239
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top7_keys,tbgmp_top7,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29]",128.0,True,completed,NEBULA-3186,7,76.4097,5.9474,1.5133,6.8388
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top8_keys,tbgmp_top8,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24]",128.0,True,completed,NEBULA-3186,8,76.0698,6.1646,1.46,6.8395
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top9_keys,tbgmp_top9,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35]",128.0,True,completed,NEBULA-3186,9,75.7298,6.3646,1.4141,6.8829
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top10_keys,tbgmp_top10,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19]",128.0,True,completed,NEBULA-3186,10,75.3898,6.5879,1.3662,6.8838
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top11_keys,tbgmp_top11,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14]",128.0,True,completed,NEBULA-3186,11,75.0498,6.7989,1.3237,6.8844
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_top12_keys,tbgmp_top12,4.0,2.0,6.0,"[0, 27, 1, 18, 2, 20, 29, 24, 35, 19, 14, 16]",128.0,True,completed,NEBULA-3186,12,74.7099,7.0007,1.2856,6.8853
